Id,Diagnosis Source,Latitude,Longitude,Region,Country,Admin1,Locality Name,Locality Quality,Observation Date,Reporting Date,Status,Disease,Serotypes,Species Description,SumAtRisk,SumCases,SumDeaths,SumDestroyed,SumSlaughtered,HumansAffected,HumansDeaths
192448,OIE,42.730000,13.730000,Europe,Italy,Abruzzi,CAMPLI,Unknown,08/09/2014,03/10/2014,Confirmed,Bluetongue,1,"domestic, sheep",30,8,0,0,0,,
192447,OIE,41.930000,12.620000,Europe,Italy,Lazio,ROMA,Unknown,08/09/2014,03/10/2014,Confirmed,Bluetongue,1,"domestic, sheep",330,1,0,0,0,,
192181,OIE,42.470000,12.500000,Europe,Italy,Umbria,NARNI,Unknown,08/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",115,3,0,0,0,,
192180,OIE,42.520000,12.330000,Europe,Italy,Umbria,AMELIA,Unknown,08/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",360,6,0,0,0,,
192179,OIE,39.030000,16.960000,Europe,Italy,Calabria,CUTRO,Unknown,08/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",403,20,0,0,0,,
192178,OIE,41.950000,12.690000,Europe,Italy,Lazio,GUIDONIA MONTECELIO,Unknown,08/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",1000,6,0,0,0,,
192177,OIE,42.510000,12.320000,Europe,Italy,Umbria,GIOVE,Unknown,08/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",184,4,0,0,0,,
192176,OIE,42.530000,13.660000,Europe,Italy,Abruzzi,COLLEDARA,Unknown,08/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",264,12,0,0,0,,
192175,OIE,43.020000,13.780000,Europe,Italy,Marche,RIPATRANSONE,Unknown,08/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",130,13,0,0,0,,
192174,OIE,42.380000,13.900000,Europe,Italy,Abruzzi,CIVITELLA CASANOVA,Unknown,08/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, cattle",7,5,0,0,0,,
192173,OIE,42.300000,12.670000,Europe,Italy,Lazio,POGGIO CATINO,Unknown,08/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",182,4,0,0,0,,
192172,OIE,42.730000,13.730000,Europe,Italy,Abruzzi,CAMPLI,Unknown,08/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",250,10,0,0,0,,
192171,OIE,42.880000,12.740000,Europe,Italy,Umbria,TREVI,Unknown,08/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",57,1,0,0,0,,
192170,OIE,42.840000,12.900000,Europe,Italy,Umbria,CERRETO DI SPOLETO,Unknown,08/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",73,3,0,0,0,,
192169,OIE,42.590000,13.620000,Europe,Italy,Abruzzi,MONTORIO AL VOMANO,Unknown,08/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep, domestic, cattle",363,3,0,0,0,,
192168,OIE,41.950000,12.810000,Europe,Italy,Lazio,TIVOLI,Unknown,08/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, goat",10,1,0,0,0,,
192167,OIE,43.020000,13.780000,Europe,Italy,Marche,RIPATRANSONE,Unknown,08/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",549,11,0,0,0,,
192166,OIE,42.300000,12.670000,Europe,Italy,Lazio,POGGIO CATINO,Unknown,08/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",11,1,0,0,0,,
192165,OIE,42.030000,12.650000,Europe,Italy,Lazio,MENTANA,Unknown,08/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",460,3,0,0,0,,
192164,OIE,43.070000,12.750000,Europe,Italy,Umbria,VALTOPINA,Unknown,08/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",12,3,0,0,0,,
192163,OIE,42.880000,12.740000,Europe,Italy,Umbria,TREVI,Unknown,08/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",98,3,0,0,0,,
192162,OIE,39.030000,16.960000,Europe,Italy,Calabria,CUTRO,Unknown,08/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",470,25,0,0,0,,
192161,OIE,42.410000,12.530000,Europe,Italy,Umbria,CALVI DELL'UMBRIA,Unknown,08/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",29,1,0,0,0,,
191854,OIE,40.551000,20.028000,Europe,Albania,Berat,Lugas,Unknown,08/09/2014,24/09/2014,Confirmed,Bluetongue,4,"domestic, sheep, domestic, cattle",77,2,0,0,0,,
191853,OIE,41.521000,20.445000,Europe,Albania,Bulqize,Gjorice e Siperme,Unknown,08/09/2014,24/09/2014,Confirmed,Bluetongue,4,"domestic, sheep, domestic, cattle",13,4,0,0,0,,
191852,OIE,39.890000,20.091000,Europe,Albania,Delvine,Krane,Unknown,08/09/2014,24/09/2014,Confirmed,Bluetongue,4,"domestic, sheep, domestic, goat",538,45,0,0,0,,
191828,OIE,44.235000,22.102000,Europe,Serbia,Borski,Topolnica,Unknown,08/09/2014,21/09/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",9,1,0,0,0,,
191827,OIE,44.321000,22.158000,Europe,Serbia,Borski,Golubinje1,Unknown,08/09/2014,21/09/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",9,1,0,0,0,,
191826,OIE,43.042000,22.485000,Europe,Serbia,Pirotski,Gradinje,Unknown,08/09/2014,21/09/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",45,1,0,0,0,,
191825,OIE,43.398000,22.436000,Europe,Serbia,Zajecarski,Ciniglavci,Unknown,08/09/2014,21/09/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",9,2,0,0,0,,
191824,OIE,42.360000,22.430000,Europe,Serbia,Pcinjski,Bistar,Unknown,08/09/2014,21/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",5,1,0,0,0,,
191823,OIE,44.321000,22.159000,Europe,Serbia,Borski,Boljetin2,Unknown,08/09/2014,21/09/2014,Confirmed,Bluetongue,4,"domestic, sheep",6,1,0,0,0,,
191822,OIE,42.440000,22.500000,Europe,Serbia,Pcinjski,Mlekominci,Unknown,08/09/2014,21/09/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",5,1,0,0,0,,
191821,OIE,44.319000,22.159000,Europe,Serbia,Borski,Golubinje2,Unknown,08/09/2014,21/09/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",16,3,0,0,0,,
191820,OIE,44.268000,22.112000,Europe,Serbia,Borski,Mosna,Unknown,08/09/2014,21/09/2014,Confirmed,Bluetongue,4,"domestic, sheep",2,1,0,0,0,,
191819,OIE,42.940000,21.620000,Europe,Serbia,Jablanicki,Bacevina1,Unknown,08/09/2014,21/09/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",91,11,0,0,0,,
191818,OIE,42.500000,22.460000,Europe,Serbia,Pcinjski,Resen,Unknown,08/09/2014,21/09/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",4,1,0,0,0,,
191817,OIE,42.940000,21.620000,Europe,Serbia,Jablanicki,Bacevina2,Unknown,08/09/2014,21/09/2014,Confirmed,Bluetongue,4,"domestic, sheep",18,2,0,0,0,,
191816,OIE,43.862000,22.184000,Europe,Serbia,Zajecarski,Gornja Koritnica,Unknown,08/09/2014,21/09/2014,Confirmed,Bluetongue,4,"domestic, sheep",102,50,0,0,0,,
191815,OIE,44.327000,22.092000,Europe,Serbia,Borski,Boljetin1,Unknown,08/09/2014,21/09/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",5,1,0,0,0,,
191636,OIE,45.337000,26.840100,Europe,Romania,Buzau,PRUNENI,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",5,1,0,0,0,,
191635,OIE,45.339700,26.839800,Europe,Romania,Buzau,PRUNENI,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle, domestic, goat/sheep ",11,1,0,0,0,,
191634,OIE,45.303200,26.463900,Europe,Romania,Buzau,VALEA LARGA,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",3,1,0,0,0,,
191633,OIE,45.506300,26.785000,Europe,Romania,Buzau,VALEA LARGA,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",6,1,0,0,0,,
191632,OIE,45.300700,26.470900,Europe,Romania,Buzau,VALEA LARGA,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",4,1,0,0,0,,
191631,OIE,45.348600,26.380800,Europe,Romania,Buzau,SIBICIU DE SUS,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, goat/sheep ",500,1,0,0,0,,
191630,OIE,45.333300,26.842700,Europe,Romania,Buzau,PRUNENI,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",2,1,0,0,0,,
191629,OIE,45.339700,26.839600,Europe,Romania,Buzau,PRUNENI,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle, domestic, goat/sheep ",17,1,0,0,0,,
191628,OIE,45.632100,26.630100,Europe,Romania,Vrancea,PLAVATU,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, sheep",270,6,0,0,0,,
191627,OIE,45.306400,26.365100,Europe,Romania,Buzau,PATARLAGELE,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",2,1,0,0,0,,
191626,OIE,45.305600,26.461800,Europe,Romania,Buzau,VALEA LARGA,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",6,2,0,0,0,,
191625,OIE,45.632100,26.630100,Europe,Romania,Vrancea,FURU,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, sheep",250,1,0,0,0,,
191624,OIE,45.501000,26.611200,Europe,Romania,Buzau,TRESTIOARA,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",1,1,0,0,0,,
191623,OIE,45.534400,26.626800,Europe,Romania,Buzau,CIRESU,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",2,2,0,0,0,,
191622,OIE,45.305500,26.461500,Europe,Romania,Buzau,VALEA LARGA,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",8,1,0,0,0,,
191621,OIE,45.292600,26.461800,Europe,Romania,Buzau,SARULESTI,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",2,1,0,0,0,,
191620,OIE,45.338100,26.838900,Europe,Romania,Buzau,PRUNENI,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",4,1,0,0,0,,
191619,OIE,45.396100,26.471000,Europe,Romania,Buzau,CIOCIRCENI,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",2,2,0,0,0,,
191618,OIE,45.488200,26.637000,Europe,Romania,Buzau,MANZALESTI,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",2,1,0,0,0,,
191617,OIE,45.290400,26.455200,Europe,Romania,Buzau,SARULESTI,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",4,1,0,0,0,,
191616,OIE,45.331900,26.844300,Europe,Romania,Buzau,PRUNENI,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",1,1,0,0,0,,
191615,OIE,45.512100,26.592400,Europe,Romania,Buzau,MANZALESTI,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",1,1,0,0,0,,
191614,OIE,45.497200,26.656100,Europe,Romania,Buzau,MANZALESTI,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",1,1,0,0,0,,
191613,OIE,45.474200,26.785700,Europe,Romania,Buzau,VALEA STANEI,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",12,1,0,0,0,,
191612,OIE,45.339200,26.365100,Europe,Romania,Buzau,SIBICIU DE SUS,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",3,1,0,0,0,,
191611,OIE,45.243300,26.423400,Europe,Romania,Buzau,RUSAVAT,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",1,1,0,0,0,,
191610,OIE,45.475100,26.799000,Europe,Romania,Buzau,VALEA STANEI,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",5,1,0,0,0,,
191609,OIE,45.275200,26.451900,Europe,Romania,Buzau,CARATNAU DE JOS,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",3,1,0,0,0,,
191608,OIE,45.285900,26.480400,Europe,Romania,Buzau,GOICELU,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",8,1,0,0,0,,
191607,OIE,45.330500,26.848500,Europe,Romania,Buzau,PRUNENI,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",1,1,0,0,0,,
191606,OIE,45.328900,26.872900,Europe,Romania,Buzau,VADU SORESTI,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",1,1,0,0,0,,
191605,OIE,45.497200,26.656100,Europe,Romania,Buzau,MANZALESTI,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",1,1,0,0,0,,
191604,OIE,45.285300,26.455500,Europe,Romania,Buzau,SARULESTI,Unknown,08/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",5,1,0,0,0,,
191538,OIE,45.785600,27.467162,Europe,Romania,Galati,DRAGANESTI,Unknown,08/09/2014,22/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",7,1,0,0,0,,
191471,OIE,41.839167,22.075000,Europe,The former Yugoslav Republic of Macedonia,Sveti Nikole,MUSTAFINO,Unknown,08/09/2014,22/09/2014,Confirmed,Bluetongue,4,"domestic, goat/sheep ",1656,38,0,0,0,,
191470,OIE,41.811111,21.994444,Europe,The former Yugoslav Republic of Macedonia,Sveti Nikole,AMZABEGOVO,Unknown,08/09/2014,22/09/2014,Confirmed,Bluetongue,4,"domestic, goat/sheep ",200,1,0,0,0,,
190742,OIE,45.785600,27.467162,Europe,Romania,Galati,DRAGANESTI,Unknown,08/09/2014,11/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",7,1,0,0,0,,
190645,OIE,46.696327,26.561016,Europe,Romania,Bacau,Padureni Candesti,Unknown,08/09/2014,09/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",1,1,0,0,,,
197868,OIE,46.165000,27.296000,Europe,Romania,Vrancea,Serbanesti,Unknown,09/09/2014,28/11/2014,Confirmed,Bluetongue,4,"domestic, cattle",5,1,0,0,0,,
197867,OIE,46.165000,27.296000,Europe,Romania,Vrancea,Corbita,Unknown,09/09/2014,28/11/2014,Confirmed,Bluetongue,4,"domestic, cattle",3,1,1,0,0,,
197866,OIE,45.444000,27.235000,Europe,Romania,Buzau,Balaesti,Unknown,09/09/2014,28/11/2014,Confirmed,Bluetongue,4,"domestic, cattle",6,1,0,0,0,,
194097,OIE,40.419405,15.311105,Europe,Italy,Campania,CONTURSI TERME,Centroid Admin2,09/09/2014,21/10/2014,Confirmed,Bluetongue,1,"domestic, cattle",33,5,0,0,0,,
194096,OIE,40.419405,15.311105,Europe,Italy,Campania,CASTELNUOVO DI CONZA,Centroid Admin2,09/09/2014,21/10/2014,Confirmed,Bluetongue,1,"domestic, cattle",85,4,0,0,0,,
194095,OIE,40.419405,15.311105,Europe,Italy,Campania,COLLIANO,Centroid Admin2,09/09/2014,21/10/2014,Confirmed,Bluetongue,1,"domestic, cattle",66,4,0,0,0,,
194094,OIE,42.416772,12.885669,Europe,Italy,Lazio,MONTOPOLI IN SABINA,Centroid Admin2,09/09/2014,21/10/2014,Confirmed,Bluetongue,1,"domestic, sheep",78,8,2,0,0,,
194093,OIE,43.368000,13.107000,Europe,Italy,Marche,AMANDOLA,Centroid Admin1,09/09/2014,21/10/2014,Confirmed,Bluetongue,1,"domestic, sheep",920,135,94,0,0,,
194092,OIE,40.419405,15.311105,Europe,Italy,Campania,OLIVETO CITRA,Centroid Admin2,09/09/2014,21/10/2014,Confirmed,Bluetongue,1,"domestic, cattle",28,2,0,0,0,,
194091,OIE,42.416772,12.885669,Europe,Italy,Lazio,COTTANELLO,Centroid Admin2,09/09/2014,21/10/2014,Confirmed,Bluetongue,1,"domestic, sheep",130,6,0,0,0,,
193369,OIE,43.183000,23.517000,Europe,Bulgaria,Vratca,Zgorigrad,Unknown,09/09/2014,10/10/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",465,35,0,0,0,,
192956,OIE,41.688000,21.838000,Europe,The former Yugoslav Republic of Macedonia,Veles,Dolno Kalaslari,Unknown,09/09/2014,10/10/2014,Confirmed,Bluetongue,4,"domestic, cattle",25,2,1,0,0,,
192454,OIE,41.780000,14.110000,Europe,Italy,Abruzzi,CASTEL DI SANGRO,Unknown,09/09/2014,03/10/2014,Confirmed,Bluetongue,1,"domestic, cattle",74,4,0,0,0,,
192453,OIE,42.980000,13.530000,Europe,Italy,Marche,FORCE,Unknown,09/09/2014,03/10/2014,Confirmed,Bluetongue,1,"domestic, sheep",850,8,0,0,0,,
192452,OIE,41.760000,14.130000,Europe,Italy,Abruzzi,CASTEL DI SANGRO*,Unknown,09/09/2014,03/10/2014,Confirmed,Bluetongue,1,"domestic, cattle",41,4,0,0,0,,
192451,OIE,42.080000,13.060000,Europe,Italy,Abruzzi,CARSOLI,Unknown,09/09/2014,03/10/2014,Confirmed,Bluetongue,1,"domestic, sheep",17,1,0,0,0,,
192450,OIE,41.780000,13.830000,Europe,Italy,Abruzzi,OPI,Unknown,09/09/2014,03/10/2014,Confirmed,Bluetongue,1,"domestic, cattle",14,3,0,0,0,,
192190,OIE,42.510000,13.670000,Europe,Italy,Abruzzi,ISOLA DEL GRAN SASSO D'ITALIA,Unknown,09/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",11,4,0,0,0,,
192189,OIE,42.500000,13.690000,Europe,Italy,Abruzzi,CASTELLI,Unknown,09/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",295,3,0,0,0,,
192188,OIE,42.650000,13.720000,Europe,Italy,Abruzzi,TERAMO,Unknown,09/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",366,1,0,0,0,,
192187,OIE,42.680000,12.570000,Europe,Italy,Umbria,ACQUASPARTA,Unknown,09/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",19,2,0,0,0,,
192186,OIE,39.000000,17.080000,Europe,Italy,Calabria,ISOLA DI CAPO RIZZUTO,Unknown,09/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",67,6,0,0,0,,
192185,OIE,42.530000,13.720000,Europe,Italy,Abruzzi,CASTEL CASTAGNA,Unknown,09/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",500,4,0,0,0,,
192184,OIE,41.930000,12.820000,Europe,Italy,Lazio,TIVOLI,Unknown,09/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",490,20,0,0,0,,
192183,OIE,42.880000,12.740000,Europe,Italy,Umbria,TREVI,Unknown,09/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",26,2,0,0,0,,
192182,OIE,42.890000,13.610000,Europe,Italy,Marche,ASCOLI PICENO,Unknown,09/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep, domestic, cattle",34,6,0,0,0,,
191647,OIE,45.498700,26.595100,Europe,Romania,Buzau,BREBU,Unknown,09/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",35,1,0,0,0,,
191646,OIE,45.471200,26.463100,Europe,Romania,Buzau,TRESTIA,Unknown,09/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",1,1,0,0,0,,
191645,OIE,45.552500,26.693800,Europe,Romania,Buzau,RECEA,Unknown,09/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",3,1,0,0,0,,
191644,OIE,45.538500,26.759900,Europe,Romania,Buzau,SARILE,Unknown,09/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",2,1,0,0,0,,
191643,OIE,45.539900,26.661900,Europe,Romania,Buzau,LACURILE,Unknown,09/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",1,1,0,0,0,,
191642,OIE,45.460100,26.460200,Europe,Romania,Buzau,BALANESTI,Unknown,09/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",1,1,0,0,0,,
191641,OIE,45.529200,26.692600,Europe,Romania,Buzau,LOPATAREASA,Unknown,09/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",1,1,0,0,0,,
191640,OIE,45.552100,26.704400,Europe,Romania,Buzau,SINDRILA,Unknown,09/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",10,1,0,0,0,,
191639,OIE,45.472100,26.469000,Europe,Romania,Buzau,VALE BANULUI,Unknown,09/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",2,1,0,0,0,,
191638,OIE,45.554600,26.730800,Europe,Romania,Buzau,BALTAGARI,Unknown,09/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",3,1,0,0,0,,
191637,OIE,45.392100,26.488300,Europe,Romania,Buzau,GRESIA,Unknown,09/09/2014,23/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",12,2,0,0,0,,
191542,OIE,44.249900,24.967900,Europe,Romania,Teleorman,BEUCA,Unknown,09/09/2014,22/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",9,5,0,0,0,,
191541,OIE,45.098400,26.166100,Europe,Romania,Prahova,GHIOCEL,Unknown,09/09/2014,22/09/2014,Confirmed,Bluetongue,4,"domestic, sheep, domestic, cattle, domestic, goat",225,6,0,0,0,,
191540,OIE,44.213100,24.990500,Europe,Romania,Teleorman,DRACSANI,Unknown,09/09/2014,22/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",11,4,0,0,0,,
191539,OIE,44.397700,25.340800,Europe,Romania,Teleorman,POENI,Unknown,09/09/2014,22/09/2014,Confirmed,Bluetongue,4,"domestic, cattle",3,2,0,0,0,,
190743,OIE,45.476900,26.166100,Europe,Romania,Buzau,LUNCA JARISTEI,Unknown,09/09/2014,11/09/2014,Confirmed,Bluetongue,4,"domestic, cattle, domestic, goat/sheep ",282,8,0,0,0,,
194100,OIE,39.596220,16.335028,Europe,Italy,Calabria,AIETA,Centroid Admin2,10/09/2014,21/10/2014,Confirmed,Bluetongue,1,"domestic, sheep",52,4,1,0,0,,
194099,OIE,41.852048,12.630377,Europe,Italy,Lazio,SEGNI,Centroid Admin2,10/09/2014,21/10/2014,Confirmed,Bluetongue,1,"domestic, goat",10,3,0,0,0,,
194098,OIE,40.419405,15.311105,Europe,Italy,Campania,ROSCIGNO,Centroid Admin2,10/09/2014,21/10/2014,Confirmed,Bluetongue,1,"domestic, cattle",20,4,0,0,0,,
193371,OIE,43.267000,23.467000,Europe,Bulgaria,Vratca,Beli izvor,Unknown,10/09/2014,10/10/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",166,20,0,0,0,,
193370,OIE,43.267000,23.700000,Europe,Bulgaria,Vratca,Gorno peshtene,Unknown,10/09/2014,10/10/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",414,45,0,0,0,,
192959,OIE,41.173000,21.406000,Europe,The former Yugoslav Republic of Macedonia,Bitola,Vasarejca,Unknown,10/09/2014,10/10/2014,Confirmed,Bluetongue,4,"domestic, cattle",16,1,0,0,0,,
192958,OIE,42.023000,21.888000,Europe,The former Yugoslav Republic of Macedonia,Kumanovo,Gradiste,Unknown,10/09/2014,10/10/2014,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",453,66,31,0,0,,
192957,OIE,41.218000,21.343000,Europe,The former Yugoslav Republic of Macedonia,Bitola,Podino,Unknown,10/09/2014,10/10/2014,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",573,77,8,0,0,,
192457,OIE,42.940000,13.460000,Europe,Italy,Marche,FORCE,Unknown,10/09/2014,03/10/2014,Confirmed,Bluetongue,1,"domestic, sheep",16,1,0,0,0,,
192456,OIE,42.350000,12.680000,Europe,Italy,Lazio,CASPERIA,Unknown,10/09/2014,03/10/2014,Confirmed,Bluetongue,1,"domestic, sheep",400,8,0,0,0,,
192455,OIE,42.250000,14.080000,Europe,Italy,Abruzzi,SERRAMONACESCA,Unknown,10/09/2014,03/10/2014,Confirmed,Bluetongue,1,"domestic, sheep",162,2,0,0,0,,
192201,OIE,42.250000,14.080000,Europe,Italy,Abruzzi,SERRAMONACESCA,Unknown,10/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",1172,9,0,0,0,,
192200,OIE,42.540000,13.970000,Europe,Italy,Abruzzi,CASTILENTI,Unknown,10/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",39,1,0,0,0,,
192199,OIE,41.860000,12.820000,Europe,Italy,Lazio,GALLICANO NEL LAZIO,Unknown,10/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, goat",12,1,0,0,0,,
192198,OIE,42.510000,13.800000,Europe,Italy,Abruzzi,BISENTI,Unknown,10/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",45,1,0,0,0,,
192197,OIE,42.490000,13.790000,Europe,Italy,Abruzzi,ARSITA,Unknown,10/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",374,2,0,0,0,,
192196,OIE,42.490000,13.790000,Europe,Italy,Abruzzi,ARSITA,Unknown,10/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",12,2,0,0,0,,
192195,OIE,42.500000,12.650000,Europe,Italy,Umbria,STRONCONE,Unknown,10/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",119,4,0,0,0,,
192194,OIE,42.440000,13.160000,Europe,Italy,Abruzzi,CAGNANO AMITERNO,Unknown,10/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, cattle",20,1,0,0,0,,
192193,OIE,42.820000,13.630000,Europe,Italy,Marche,FOLIGNANO,Unknown,10/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",34,6,0,0,0,,
192192,OIE,42.570000,13.760000,Europe,Italy,Abruzzi,PENNA SANT'ANDREA,Unknown,10/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",580,1,0,0,0,,
192191,OIE,42.540000,13.970000,Europe,Italy,Abruzzi,CASTILENTI,Unknown,10/09/2014,25/09/2014,Confirmed,Bluetongue,1,"domestic, sheep",350,3,0,0,0,,
191831,OIE,44.350000,21.454000,Europe,Serbia,Branicevski,Radenka,Unknown,10/09/2014,21/09/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",16,1,0,0,0,,
191830,OIE,42.320000,22.030000,Europe,Serbia,Pcinjski,Siroka Planina,Unknown,10/09/2014,21/09/2014,Confirmed,Bluetongue,4,"domestic, unspecified mammal",64,6,0,0,0,,
